log10_target,solved,evaluations,fid,iid,rep,dim,param_id
2.0,True,5,16,101,1,10,Powell
1.8,True,13,16,101,1,10,Powell
1.6,True,24,16,101,1,10,Powell
1.4,True,33,16,101,1,10,Powell
1.2,True,327,16,101,1,10,Powell
1.0,True,333,16,101,1,10,Powell
0.8,False,1644,16,101,1,10,Powell
0.6,False,1644,16,101,1,10,Powell
0.4,False,1644,16,101,1,10,Powell
0.2,False,1644,16,101,1,10,Powell
0.0,False,1644,16,101,1,10,Powell
-0.2,False,1644,16,101,1,10,Powell
-0.4,False,1644,16,101,1,10,Powell
-0.6,False,1644,16,101,1,10,Powell
-0.8,False,1644,16,101,1,10,Powell
-1.0,False,1644,16,101,1,10,Powell
-1.2,False,1644,16,101,1,10,Powell
-1.4,False,1644,16,101,1,10,Powell
-1.6,False,1644,16,101,1,10,Powell
-1.8,False,1644,16,101,1,10,Powell
-2.0,False,1644,16,101,1,10,Powell
-2.2,False,1644,16,101,1,10,Powell
-2.4,False,1644,16,101,1,10,Powell
-2.6,False,1644,16,101,1,10,Powell
-2.8,False,1644,16,101,1,10,Powell
-3.0,False,1644,16,101,1,10,Powell
-3.2,False,1644,16,101,1,10,Powell
-3.4,False,1644,16,101,1,10,Powell
-3.6,False,1644,16,101,1,10,Powell
-3.8,False,1644,16,101,1,10,Powell
-4.0,False,1644,16,101,1,10,Powell
-4.2,False,1644,16,101,1,10,Powell
-4.4,False,1644,16,101,1,10,Powell
-4.6,False,1644,16,101,1,10,Powell
-4.8,False,1644,16,101,1,10,Powell
-5.0,False,1644,16,101,1,10,Powell
-5.2,False,1644,16,101,1,10,Powell
-5.4,False,1644,16,101,1,10,Powell
-5.6,False,1644,16,101,1,10,Powell
-5.8,False,1644,16,101,1,10,Powell
-6.0,False,1644,16,101,1,10,Powell
-6.2,False,1644,16,101,1,10,Powell
-6.4,False,1644,16,101,1,10,Powell
-6.6,False,1644,16,101,1,10,Powell
-6.8,False,1644,16,101,1,10,Powell
-7.0,False,1644,16,101,1,10,Powell
-7.2,False,1644,16,101,1,10,Powell
-7.4,False,1644,16,101,1,10,Powell
-7.6,False,1644,16,101,1,10,Powell
-7.8,False,1644,16,101,1,10,Powell
-8.0,False,1644,16,101,1,10,Powell
2.0,True,1,16,102,1,10,Powell
1.8,True,3,16,102,1,10,Powell
1.6,True,11,16,102,1,10,Powell
1.4,True,76,16,102,1,10,Powell
1.2,True,350,16,102,1,10,Powell
1.0,False,1464,16,102,1,10,Powell
0.8,False,1464,16,102,1,10,Powell
0.6,False,1464,16,102,1,10,Powell
0.4,False,1464,16,102,1,10,Powell
0.2,False,1464,16,102,1,10,Powell
0.0,False,1464,16,102,1,10,Powell
-0.2,False,1464,16,102,1,10,Powell
-0.4,False,1464,16,102,1,10,Powell
-0.6,False,1464,16,102,1,10,Powell
-0.8,False,1464,16,102,1,10,Powell
-1.0,False,1464,16,102,1,10,Powell
-1.2,False,1464,16,102,1,10,Powell
-1.4,False,1464,16,102,1,10,Powell
-1.6,False,1464,16,102,1,10,Powell
-1.8,False,1464,16,102,1,10,Powell
-2.0,False,1464,16,102,1,10,Powell
-2.2,False,1464,16,102,1,10,Powell
-2.4,False,1464,16,102,1,10,Powell
-2.6,False,1464,16,102,1,10,Powell
-2.8,False,1464,16,102,1,10,Powell
-3.0,False,1464,16,102,1,10,Powell
-3.2,False,1464,16,102,1,10,Powell
-3.4,False,1464,16,102,1,10,Powell
-3.6,False,1464,16,102,1,10,Powell
-3.8,False,1464,16,102,1,10,Powell
-4.0,False,1464,16,102,1,10,Powell
-4.2,False,1464,16,102,1,10,Powell
-4.4,False,1464,16,102,1,10,Powell
-4.6,False,1464,16,102,1,10,Powell
-4.8,False,1464,16,102,1,10,Powell
-5.0,False,1464,16,102,1,10,Powell
-5.2,False,1464,16,102,1,10,Powell
-5.4,False,1464,16,102,1,10,Powell
-5.6,False,1464,16,102,1,10,Powell
-5.8,False,1464,16,102,1,10,Powell
-6.0,False,1464,16,102,1,10,Powell
-6.2,False,1464,16,102,1,10,Powell
-6.4,False,1464,16,102,1,10,Powell
-6.6,False,1464,16,102,1,10,Powell
-6.8,False,1464,16,102,1,10,Powell
-7.0,False,1464,16,102,1,10,Powell
-7.2,False,1464,16,102,1,10,Powell
-7.4,False,1464,16,102,1,10,Powell
-7.6,False,1464,16,102,1,10,Powell
-7.8,False,1464,16,102,1,10,Powell
-8.0,False,1464,16,102,1,10,Powell
2.0,True,1,16,103,1,10,Powell
1.8,True,12,16,103,1,10,Powell
1.6,True,161,16,103,1,10,Powell
1.4,True,269,16,103,1,10,Powell
1.2,False,1187,16,103,1,10,Powell
1.0,False,1187,16,103,1,10,Powell
0.8,False,1187,16,103,1,10,Powell
0.6,False,1187,16,103,1,10,Powell
0.4,False,1187,16,103,1,10,Powell
0.2,False,1187,16,103,1,10,Powell
0.0,False,1187,16,103,1,10,Powell
-0.2,False,1187,16,103,1,10,Powell
-0.4,False,1187,16,103,1,10,Powell
-0.6,False,1187,16,103,1,10,Powell
-0.8,False,1187,16,103,1,10,Powell
-1.0,False,1187,16,103,1,10,Powell
-1.2,False,1187,16,103,1,10,Powell
-1.4,False,1187,16,103,1,10,Powell
-1.6,False,1187,16,103,1,10,Powell
-1.8,False,1187,16,103,1,10,Powell
-2.0,False,1187,16,103,1,10,Powell
-2.2,False,1187,16,103,1,10,Powell
-2.4,False,1187,16,103,1,10,Powell
-2.6,False,1187,16,103,1,10,Powell
-2.8,False,1187,16,103,1,10,Powell
-3.0,False,1187,16,103,1,10,Powell
-3.2,False,1187,16,103,1,10,Powell
-3.4,False,1187,16,103,1,10,Powell
-3.6,False,1187,16,103,1,10,Powell
-3.8,False,1187,16,103,1,10,Powell
-4.0,False,1187,16,103,1,10,Powell
-4.2,False,1187,16,103,1,10,Powell
-4.4,False,1187,16,103,1,10,Powell
-4.6,False,1187,16,103,1,10,Powell
-4.8,False,1187,16,103,1,10,Powell
-5.0,False,1187,16,103,1,10,Powell
-5.2,False,1187,16,103,1,10,Powell
-5.4,False,1187,16,103,1,10,Powell
-5.6,False,1187,16,103,1,10,Powell
